hotel,fecha,tipo,total_occ,arr_rooms,comp_rooms,house_use,deduct_indiv,deduct_group,occ_pct,room_revenue,adr,dep_rooms,day_use,no_show,ooo,personas,fecha_reporte
demo-costa,2026-07-06,History,74,26,0,0,54,20,0.5286,12197.2,164.83,24,0,0,0,126,2026-09-25
demo-centro,2026-07-07,History,176,62,0,0,130,46,0.8,31001.45,176.14,58,0,0,0,299,2026-09-25
demo-costa,2026-07-07,History,66,23,0,0,45,21,0.4714,9924.1,150.37,22,0,0,0,112,2026-09-25
demo-centro,2026-07-08,History,162,57,0,0,132,30,0.7364,29768.53,183.76,53,0,0,0,275,2026-09-25
demo-costa,2026-07-08,History,81,28,0,0,57,24,0.5786,12414.4,153.26,27,0,0,0,138,2026-09-25
demo-centro,2026-07-09,History,169,59,0,0,124,45,0.7682,29788.03,176.26,56,0,0,0,287,2026-09-25
demo-costa,2026-07-09,History,79,28,0,0,57,22,0.5643,12113.75,153.34,26,0,0,0,134,2026-09-25
demo-centro,2026-07-10,History,186,65,0,0,124,62,0.8455,31480.49,169.25,61,0,0,0,316,2026-09-25
demo-costa,2026-07-10,History,92,32,0,0,68,24,0.6571,14854.77,161.46,30,0,0,0,156,2026-09-25
demo-centro,2026-07-11,History,182,64,0,0,131,51,0.8273,33293.3,182.93,60,0,0,0,309,2026-09-25
demo-costa,2026-07-11,History,81,28,0,0,56,25,0.5786,12262.9,151.39,27,0,0,0,138,2026-09-25
demo-centro,2026-07-12,History,162,57,0,0,113,49,0.7364,27940.13,172.47,53,0,0,0,275,2026-09-25
demo-costa,2026-07-12,History,76,27,0,0,60,16,0.5429,11669.84,153.55,25,0,0,0,129,2026-09-25
demo-centro,2026-07-13,History,158,55,0,0,134,24,0.7182,28984.05,183.44,52,0,0,0,269,2026-09-25
demo-costa,2026-07-13,History,72,25,0,0,63,9,0.5143,11528.65,160.12,24,0,0,0,122,2026-09-25
demo-centro,2026-07-14,History,166,58,0,0,123,43,0.7545,29035.3,174.91,55,0,0,0,282,2026-09-25
demo-costa,2026-07-14,History,80,28,0,0,53,27,0.5714,12824.57,160.31,26,0,0,0,136,2026-09-25
demo-centro,2026-07-15,History,160,56,0,0,141,19,0.7273,27843.05,174.02,53,0,0,0,272,2026-09-25
demo-costa,2026-07-15,History,72,25,0,0,50,22,0.5143,10810.4,150.14,24,0,0,0,122,2026-09-25
demo-centro,2026-07-16,History,179,63,0,0,151,28,0.8136,32148.59,179.6,59,0,0,0,304,2026-09-25
demo-costa,2026-07-16,History,75,26,0,0,65,10,0.5357,11363.76,151.52,25,0,0,0,128,2026-09-25
demo-centro,2026-07-17,History,198,69,0,0,156,42,0.9,34331.56,173.39,65,0,0,0,337,2026-09-25
demo-costa,2026-07-17,History,79,28,0,0,69,10,0.5643,12592.11,159.39,26,0,0,0,134,2026-09-25
demo-centro,2026-07-18,History,175,61,0,0,122,53,0.7955,30004.92,171.46,58,0,0,0,298,2026-09-25
demo-costa,2026-07-18,History,98,34,0,0,65,33,0.7,15407.23,157.22,32,0,0,0,167,2026-09-25
demo-centro,2026-07-19,History,162,57,0,0,130,32,0.7364,29288.31,180.79,53,0,0,0,275,2026-09-25
demo-costa,2026-07-19,History,60,21,0,0,47,13,0.4286,9545.65,159.09,20,0,0,0,102,2026-09-25
demo-centro,2026-07-20,History,156,55,0,0,119,37,0.7091,28664.12,183.74,51,0,0,0,265,2026-09-25
demo-costa,2026-07-20,History,74,26,0,0,49,25,0.5286,11250.84,152.04,24,0,0,0,126,2026-09-25
demo-centro,2026-07-21,History,166,58,0,0,123,43,0.7545,28736.76,173.11,55,0,0,0,282,2026-09-25
demo-costa,2026-07-21,History,82,29,0,0,60,22,0.5857,13083.33,159.55,27,0,0,0,139,2026-09-25
demo-centro,2026-07-22,History,174,61,0,0,150,24,0.7909,30287.64,174.07,57,0,0,0,296,2026-09-25
demo-costa,2026-07-22,History,75,26,0,0,62,13,0.5357,12033.07,160.44,25,0,0,0,128,2026-09-25
demo-centro,2026-07-23,History,180,63,0,0,162,18,0.8182,31836.55,176.87,59,0,0,0,306,2026-09-25
demo-costa,2026-07-23,History,61,21,0,0,46,15,0.4357,9704.59,159.09,20,0,0,0,104,2026-09-25
demo-centro,2026-07-24,History,190,66,0,0,130,60,0.8636,33932.4,178.59,63,0,0,0,323,2026-09-25
demo-costa,2026-07-24,History,96,34,0,0,66,30,0.6857,14719.59,153.33,32,0,0,0,163,2026-09-25
demo-centro,2026-07-25,History,182,64,0,0,155,27,0.8273,30988.37,170.27,60,0,0,0,309,2026-09-25
demo-costa,2026-07-25,History,79,28,0,0,64,15,0.5643,12339.49,156.2,26,0,0,0,134,2026-09-25
demo-centro,2026-07-26,History,152,53,0,0,133,19,0.6909,26553.34,174.69,50,0,0,0,258,2026-09-25
demo-costa,2026-07-26,History,64,22,0,0,47,17,0.4571,9665.29,151.02,21,0,0,0,109,2026-09-25
demo-centro,2026-07-27,History,171,60,0,0,138,33,0.7773,30925.79,180.85,56,0,0,0,291,2026-09-25
demo-costa,2026-07-27,History,69,24,0,0,62,7,0.4929,11038.28,159.98,23,0,0,0,117,2026-09-25
demo-centro,2026-07-28,History,170,59,0,0,145,25,0.7727,30144.09,177.32,56,0,0,0,289,2026-09-25
demo-costa,2026-07-28,History,64,22,0,0,50,14,0.4571,9555.14,149.3,21,0,0,0,109,2026-09-25
demo-centro,2026-07-29,History,164,57,0,0,111,53,0.7455,28651.55,174.7,54,0,0,0,279,2026-09-25
demo-costa,2026-07-29,History,65,23,0,0,55,10,0.4643,10457.49,160.88,21,0,0,0,110,2026-09-25
demo-centro,2026-07-30,History,154,54,0,0,125,29,0.7,27593.71,179.18,51,0,0,0,262,2026-09-25
demo-costa,2026-07-30,History,74,26,0,0,63,11,0.5286,11500.54,155.41,24,0,0,0,126,2026-09-25
demo-centro,2026-07-31,History,180,63,0,0,141,39,0.8182,31919.47,177.33,59,0,0,0,306,2026-09-25
demo-costa,2026-07-31,History,85,30,0,0,64,21,0.6071,13521.8,159.08,28,0,0,0,144,2026-09-25
demo-centro,2026-08-01,History,184,64,0,0,140,44,0.8364,30558.83,166.08,61,0,0,0,313,2026-09-25
demo-costa,2026-08-01,History,77,27,0,0,62,15,0.55,12054.98,156.56,25,0,0,0,131,2026-09-25
demo-centro,2026-08-02,History,138,48,0,0,97,41,0.6273,24428.5,177.02,46,0,0,0,235,2026-09-25
demo-costa,2026-08-02,History,53,19,0,0,38,15,0.3786,8251.75,155.69,17,0,0,0,90,2026-09-25
demo-centro,2026-08-03,History,131,46,0,0,95,36,0.5955,23301.98,177.88,43,0,0,0,223,2026-09-25
demo-costa,2026-08-03,History,73,26,0,0,59,14,0.5214,10952.98,150.04,24,0,0,0,124,2026-09-25
demo-centro,2026-08-04,History,149,52,0,0,100,49,0.6773,24622.75,165.25,49,0,0,0,253,2026-09-25
demo-costa,2026-08-04,History,60,21,0,0,54,6,0.4286,9619.23,160.32,20,0,0,0,102,2026-09-25
demo-centro,2026-08-05,History,161,56,0,0,111,50,0.7318,29087.84,180.67,53,0,0,0,274,2026-09-25
demo-costa,2026-08-05,History,63,22,0,0,56,7,0.45,10057.85,159.65,21,0,0,0,107,2026-09-25
demo-centro,2026-08-06,History,139,49,0,0,102,37,0.6318,22831.36,164.25,46,0,0,0,236,2026-09-25
demo-costa,2026-08-06,History,59,21,0,0,51,8,0.4214,9181.22,155.61,19,0,0,0,100,2026-09-25
demo-centro,2026-08-07,History,166,58,0,0,142,24,0.7545,29489.43,177.65,55,0,0,0,282,2026-09-25
demo-costa,2026-08-07,History,67,23,0,0,53,14,0.4786,10300.93,153.75,22,0,0,0,114,2026-09-25
demo-centro,2026-08-08,History,184,64,0,0,133,51,0.8364,31468.33,171.02,61,0,0,0,313,2026-09-25
demo-costa,2026-08-08,History,70,24,0,0,59,11,0.5,10538.67,150.55,23,0,0,0,119,2026-09-25
demo-centro,2026-08-09,History,163,57,0,0,109,54,0.7409,29259.59,179.51,54,0,0,0,277,2026-09-25
demo-costa,2026-08-09,History,52,18,0,0,34,18,0.3714,8250.06,158.65,17,0,0,0,88,2026-09-25
demo-centro,2026-08-10,History,144,50,0,0,129,15,0.6545,24535.81,170.39,48,0,0,0,245,2026-09-25
demo-costa,2026-08-10,History,61,21,0,0,49,12,0.4357,9436.24,154.69,20,0,0,0,104,2026-09-25
demo-centro,2026-08-11,History,141,49,0,0,98,43,0.6409,24695.74,175.15,47,0,0,0,240,2026-09-25
demo-costa,2026-08-11,History,49,17,0,0,32,17,0.35,7419.01,151.41,16,0,0,0,83,2026-09-25
demo-centro,2026-08-12,History,143,50,0,0,105,38,0.65,24255.23,169.62,47,0,0,0,243,2026-09-25
demo-costa,2026-08-12,History,59,21,0,0,47,12,0.4214,9454.08,160.24,19,0,0,0,100,2026-09-25
demo-centro,2026-08-13,History,166,58,0,0,111,55,0.7545,28808.41,173.54,55,0,0,0,282,2026-09-25
demo-costa,2026-08-13,History,72,25,0,0,50,22,0.5143,10585.95,147.03,24,0,0,0,122,2026-09-25
demo-centro,2026-08-14,History,155,54,0,0,133,22,0.7045,27585.02,177.97,51,0,0,0,264,2026-09-25
demo-costa,2026-08-14,History,73,26,0,0,55,18,0.5214,10795.94,147.89,24,0,0,0,124,2026-09-25
demo-centro,2026-08-15,History,180,63,0,0,133,47,0.8182,31016.31,172.31,59,0,0,0,306,2026-09-25
demo-costa,2026-08-15,History,73,26,0,0,63,10,0.5214,11332.25,155.24,24,0,0,0,124,2026-09-25
demo-centro,2026-08-16,History,126,44,0,0,85,41,0.5727,22239.01,176.5,42,0,0,0,214,2026-09-25
demo-costa,2026-08-16,History,38,13,0,0,28,10,0.2714,6027.38,158.62,13,0,0,0,65,2026-09-25
demo-centro,2026-08-17,History,142,50,0,0,122,20,0.6455,24267.17,170.9,47,0,0,0,241,2026-09-25
demo-costa,2026-08-17,History,69,24,0,0,50,19,0.4929,10686.49,154.88,23,0,0,0,117,2026-09-25
demo-centro,2026-08-18,History,160,56,0,0,116,44,0.7273,28513.91,178.21,53,0,0,0,272,2026-09-25
demo-costa,2026-08-18,History,62,22,0,0,55,7,0.4429,9637.93,155.45,20,0,0,0,105,2026-09-25
demo-centro,2026-08-19,History,172,60,0,0,142,30,0.7818,29567.03,171.9,57,0,0,0,292,2026-09-25
demo-costa,2026-08-19,History,71,25,0,0,52,19,0.5071,11184.12,157.52,23,0,0,0,121,2026-09-25
demo-centro,2026-08-20,History,152,53,0,0,113,39,0.6909,26506.74,174.39,50,0,0,0,258,2026-09-25
demo-costa,2026-08-20,History,56,20,0,0,49,7,0.4,8619.71,153.92,18,0,0,0,95,2026-09-25
demo-centro,2026-08-21,History,154,54,0,0,116,38,0.7,25295.22,164.25,51,0,0,0,262,2026-09-25
demo-costa,2026-08-21,History,69,24,0,0,57,12,0.4929,10599.59,153.62,23,0,0,0,117,2026-09-25
demo-centro,2026-08-22,History,174,61,0,0,115,59,0.7909,31392.17,180.41,57,0,0,0,296,2026-09-25
demo-costa,2026-08-22,History,62,22,0,0,48,14,0.4429,9442.87,152.3,20,0,0,0,105,2026-09-25
demo-centro,2026-08-23,History,137,48,0,0,107,30,0.6227,22986.52,167.78,45,0,0,0,233,2026-09-25
demo-costa,2026-08-23,History,54,19,0,0,46,8,0.3857,8579.1,158.87,18,0,0,0,92,2026-09-25
demo-centro,2026-08-24,History,136,48,0,0,102,34,0.6182,23147.05,170.2,45,0,0,0,231,2026-09-25
demo-costa,2026-08-24,History,58,20,0,0,50,8,0.4143,9121.21,157.26,19,0,0,0,99,2026-09-25
demo-centro,2026-08-25,History,139,49,0,0,93,46,0.6318,24164.63,173.85,46,0,0,0,236,2026-09-25
demo-costa,2026-08-25,History,73,26,0,0,52,21,0.5214,11530.28,157.95,24,0,0,0,124,2026-09-25
demo-centro,2026-08-26,History,140,49,0,0,126,14,0.6364,23063.12,164.74,46,0,0,0,238,2026-09-25
demo-costa,2026-08-26,History,56,20,0,0,37,19,0.4,8242.28,147.18,18,0,0,0,95,2026-09-25
demo-centro,2026-08-27,History,155,54,0,0,114,41,0.7045,28018.85,180.77,51,0,0,0,264,2026-09-25
demo-costa,2026-08-27,History,58,20,0,0,48,10,0.4143,8606.51,148.39,19,0,0,0,99,2026-09-25
demo-centro,2026-08-28,History,169,59,0,0,138,31,0.7682,29702.27,175.75,56,0,0,0,287,2026-09-25
demo-costa,2026-08-28,History,60,21,0,0,43,17,0.4286,9176.2,152.94,20,0,0,0,102,2026-09-25
demo-centro,2026-08-29,History,170,59,0,0,115,55,0.7727,28068.78,165.11,56,0,0,0,289,2026-09-25
demo-costa,2026-08-29,History,73,26,0,0,51,22,0.5214,11600.82,158.92,24,0,0,0,124,2026-09-25
demo-centro,2026-08-30,History,139,49,0,0,95,44,0.6318,23335.8,167.88,46,0,0,0,236,2026-09-25
demo-costa,2026-08-30,History,57,20,0,0,42,15,0.4071,9133.27,160.23,19,0,0,0,97,2026-09-25
demo-centro,2026-08-31,History,137,48,0,0,109,28,0.6227,23571.56,172.06,45,0,0,0,233,2026-09-25
demo-costa,2026-08-31,History,65,23,0,0,56,9,0.4643,10257.36,157.81,21,0,0,0,110,2026-09-25
demo-centro,2026-09-01,History,178,62,0,0,127,51,0.8091,30305.0,170.25,59,0,0,0,303,2026-09-25
demo-costa,2026-09-01,History,73,26,0,0,58,15,0.5214,11224.89,153.77,24,0,0,0,124,2026-09-25
demo-centro,2026-09-02,History,180,63,0,0,135,45,0.8182,30479.27,169.33,59,0,0,0,306,2026-09-25
demo-costa,2026-09-02,History,75,26,0,0,53,22,0.5357,11909.15,158.79,25,0,0,0,128,2026-09-25
demo-centro,2026-09-03,History,176,62,0,0,154,22,0.8,31678.12,179.99,58,0,0,0,299,2026-09-25
demo-costa,2026-09-03,History,71,25,0,0,60,11,0.5071,11680.17,164.51,23,0,0,0,121,2026-09-25
demo-centro,2026-09-04,History,204,71,0,0,167,37,0.9273,36436.12,178.61,67,0,0,0,347,2026-09-25
demo-costa,2026-09-04,History,89,31,0,0,75,14,0.6357,14290.29,160.57,29,0,0,0,151,2026-09-25
demo-centro,2026-09-05,History,190,66,0,0,159,31,0.8636,34719.13,182.73,63,0,0,0,323,2026-09-25
demo-costa,2026-09-05,History,83,29,0,0,63,20,0.5929,12439.01,149.87,27,0,0,0,141,2026-09-25
demo-centro,2026-09-06,History,159,56,0,0,136,23,0.7227,26511.05,166.74,52,0,0,0,270,2026-09-25
demo-costa,2026-09-06,History,75,26,0,0,53,22,0.5357,12260.95,163.48,25,0,0,0,128,2026-09-25
demo-centro,2026-09-07,History,158,55,0,0,115,43,0.7182,28110.09,177.91,52,0,0,0,269,2026-09-25
demo-costa,2026-09-07,History,87,30,0,0,75,12,0.6214,14027.61,161.24,29,0,0,0,148,2026-09-25
demo-centro,2026-09-08,History,165,58,0,0,147,18,0.75,28091.59,170.25,54,0,0,0,280,2026-09-25
demo-costa,2026-09-08,History,77,27,0,0,56,21,0.55,12694.25,164.86,25,0,0,0,131,2026-09-25
demo-centro,2026-09-09,History,164,57,0,0,134,30,0.7455,27887.76,170.05,54,0,0,0,279,2026-09-25
demo-costa,2026-09-09,History,80,28,0,0,66,14,0.5714,12409.9,155.12,26,0,0,0,136,2026-09-25
demo-centro,2026-09-10,History,152,53,0,0,127,25,0.6909,26189.28,172.3,50,0,0,0,258,2026-09-25
demo-costa,2026-09-10,History,83,29,0,0,69,14,0.5929,12546.65,151.16,27,0,0,0,141,2026-09-25
demo-centro,2026-09-11,History,159,56,0,0,107,52,0.7227,26833.7,168.77,52,0,0,0,270,2026-09-25
demo-costa,2026-09-11,History,76,27,0,0,62,14,0.5429,12268.53,161.43,25,0,0,0,129,2026-09-25
demo-centro,2026-09-12,History,186,65,0,0,151,35,0.8455,32521.26,174.85,61,0,0,0,316,2026-09-25
demo-costa,2026-09-12,History,82,29,0,0,65,17,0.5857,13509.12,164.75,27,0,0,0,139,2026-09-25
demo-centro,2026-09-13,History,159,56,0,0,130,29,0.7227,29078.57,182.88,52,0,0,0,270,2026-09-25
demo-costa,2026-09-13,History,72,25,0,0,54,18,0.5143,11535.58,160.22,24,0,0,0,122,2026-09-25
demo-centro,2026-09-14,History,160,56,0,0,108,52,0.7273,27878.61,174.24,53,0,0,0,272,2026-09-25
demo-costa,2026-09-14,History,76,27,0,0,56,20,0.5429,12422.49,163.45,25,0,0,0,129,2026-09-25
demo-centro,2026-09-15,History,159,56,0,0,112,47,0.7227,27728.91,174.4,52,0,0,0,270,2026-09-25
demo-costa,2026-09-15,History,81,28,0,0,66,15,0.5786,13045.19,161.05,27,0,0,0,138,2026-09-25
demo-centro,2026-09-16,History,192,67,0,0,147,45,0.8727,34485.65,179.61,63,0,0,0,326,2026-09-25
demo-costa,2026-09-16,History,68,24,0,0,50,18,0.4857,11135.39,163.76,22,0,0,0,116,2026-09-25
demo-centro,2026-09-17,History,183,64,0,0,151,32,0.8318,33031.26,180.5,60,0,0,0,311,2026-09-25
demo-costa,2026-09-17,History,72,25,0,0,65,7,0.5143,11710.9,162.65,24,0,0,0,122,2026-09-25
demo-centro,2026-09-18,History,173,61,0,0,127,46,0.7864,31357.51,181.26,57,0,0,0,294,2026-09-25
demo-costa,2026-09-18,History,85,30,0,0,73,12,0.6071,12992.62,152.85,28,0,0,0,144,2026-09-25
demo-centro,2026-09-19,History,201,70,0,0,168,33,0.9136,36538.15,181.78,66,0,0,0,342,2026-09-25
demo-costa,2026-09-19,History,87,30,0,0,64,23,0.6214,14187.21,163.07,29,0,0,0,148,2026-09-25
demo-centro,2026-09-20,History,170,59,0,0,124,46,0.7727,28758.41,169.17,56,0,0,0,289,2026-09-25
demo-costa,2026-09-20,History,66,23,0,0,52,14,0.4714,10732.27,162.61,22,0,0,0,112,2026-09-25
demo-centro,2026-09-21,History,163,57,0,0,123,40,0.7409,29914.21,183.52,54,0,0,0,277,2026-09-25
demo-costa,2026-09-21,History,65,23,0,0,56,9,0.4643,10009.34,153.99,21,0,0,0,110,2026-09-25
demo-centro,2026-09-22,History,154,54,0,0,108,46,0.7,27628.73,179.41,51,0,0,0,262,2026-09-25
demo-costa,2026-09-22,History,81,28,0,0,58,23,0.5786,12517.82,154.54,27,0,0,0,138,2026-09-25
demo-centro,2026-09-23,History,155,54,0,0,134,21,0.7045,27112.8,174.92,51,0,0,0,264,2026-09-25
demo-costa,2026-09-23,History,81,28,0,0,65,16,0.5786,12443.76,153.63,27,0,0,0,138,2026-09-25
demo-centro,2026-09-24,History,169,59,0,0,112,57,0.7682,30926.42,183.0,56,0,0,0,287,2026-09-25
demo-costa,2026-09-24,History,85,30,0,0,65,20,0.6071,13850.72,162.95,28,0,0,0,144,2026-09-25
demo-centro,2026-09-25,Forecast,174,61,0,0,120,54,0.7909,30755.95,176.76,57,0,0,0,296,2026-09-25
demo-costa,2026-09-25,Forecast,80,28,0,0,70,10,0.5714,12808.77,160.11,26,0,0,0,136,2026-09-25
demo-centro,2026-09-26,Forecast,184,64,0,0,127,57,0.8364,33675.8,183.02,61,0,0,0,313,2026-09-25
demo-costa,2026-09-26,Forecast,93,33,0,0,81,12,0.6643,14322.7,154.01,31,0,0,0,158,2026-09-25
demo-centro,2026-09-27,Forecast,164,57,0,0,128,36,0.7455,28032.95,170.93,54,0,0,0,279,2026-09-25
demo-costa,2026-09-27,Forecast,65,23,0,0,45,20,0.4643,9791.57,150.64,21,0,0,0,110,2026-09-25
demo-centro,2026-09-28,Forecast,153,54,0,0,134,19,0.6955,26028.4,170.12,50,0,0,0,260,2026-09-25
demo-costa,2026-09-28,Forecast,80,28,0,0,62,18,0.5714,12870.37,160.88,26,0,0,0,136,2026-09-25
demo-centro,2026-09-29,Forecast,145,51,0,0,109,36,0.6591,26590.97,183.39,48,0,0,0,246,2026-09-25
demo-costa,2026-09-29,Forecast,81,28,0,0,71,10,0.5786,13183.8,162.76,27,0,0,0,138,2026-09-25
demo-centro,2026-09-30,Forecast,155,54,0,0,134,21,0.7045,26896.63,173.53,51,0,0,0,264,2026-09-25
demo-costa,2026-09-30,Forecast,78,27,0,0,53,25,0.5571,12423.03,159.27,26,0,0,0,133,2026-09-25
demo-centro,2026-10-01,Forecast,155,54,0,0,131,24,0.7045,27316.82,176.24,51,0,0,0,264,2026-09-25
demo-costa,2026-10-01,Forecast,85,30,0,0,75,10,0.6071,13775.69,162.07,28,0,0,0,144,2026-09-25
demo-centro,2026-10-02,Forecast,146,51,0,0,113,33,0.6636,26657.19,182.58,48,0,0,0,248,2026-09-25
demo-costa,2026-10-02,Forecast,88,31,0,0,65,23,0.6286,13727.69,156.0,29,0,0,0,150,2026-09-25
demo-centro,2026-10-03,Forecast,163,57,0,0,115,48,0.7409,27433.96,168.31,54,0,0,0,277,2026-09-25
demo-costa,2026-10-03,Forecast,90,31,0,0,75,15,0.6429,14225.69,158.06,30,0,0,0,153,2026-09-25
demo-centro,2026-10-04,Forecast,143,50,0,0,101,42,0.65,24057.77,168.24,47,0,0,0,243,2026-09-25
demo-costa,2026-10-04,Forecast,81,28,0,0,59,22,0.5786,13053.83,161.16,27,0,0,0,138,2026-09-25
demo-centro,2026-10-05,Forecast,156,55,0,0,132,24,0.7091,28260.44,181.16,51,0,0,0,265,2026-09-25
demo-costa,2026-10-05,Forecast,77,27,0,0,63,14,0.55,12060.42,156.63,25,0,0,0,131,2026-09-25
demo-centro,2026-10-06,Forecast,156,55,0,0,105,51,0.7091,27513.23,176.37,51,0,0,0,265,2026-09-25
demo-costa,2026-10-06,Forecast,73,26,0,0,55,18,0.5214,11506.26,157.62,24,0,0,0,124,2026-09-25
demo-centro,2026-10-07,Forecast,143,50,0,0,94,49,0.65,26179.85,183.08,47,0,0,0,243,2026-09-25
demo-costa,2026-10-07,Forecast,81,28,0,0,56,25,0.5786,13462.72,166.21,27,0,0,0,138,2026-09-25
demo-centro,2026-10-08,Forecast,158,55,0,0,121,37,0.7182,27654.01,175.03,52,0,0,0,269,2026-09-25
demo-costa,2026-10-08,Forecast,69,24,0,0,47,22,0.4929,10825.94,156.9,23,0,0,0,117,2026-09-25
demo-centro,2026-10-09,Forecast,159,56,0,0,113,46,0.7227,26587.45,167.22,52,0,0,0,270,2026-09-25
demo-costa,2026-10-09,Forecast,89,31,0,0,58,31,0.6357,13970.02,156.97,29,0,0,0,151,2026-09-25
demo-centro,2026-10-10,Forecast,167,58,0,0,112,55,0.7591,30418.7,182.15,55,0,0,0,284,2026-09-25
demo-costa,2026-10-10,Forecast,92,32,0,0,75,17,0.6571,14427.74,156.82,30,0,0,0,156,2026-09-25
demo-centro,2026-10-11,Forecast,135,47,0,0,97,38,0.6136,24026.54,177.97,45,0,0,0,230,2026-09-25
demo-costa,2026-10-11,Forecast,67,23,0,0,53,14,0.4786,10616.8,158.46,22,0,0,0,114,2026-09-25
demo-centro,2026-10-12,Forecast,138,48,0,0,108,30,0.6273,23519.07,170.43,46,0,0,0,235,2026-09-25
demo-costa,2026-10-12,Forecast,65,23,0,0,56,9,0.4643,10920.19,168.0,21,0,0,0,110,2026-09-25
demo-centro,2026-10-13,Forecast,149,52,0,0,117,32,0.6773,26526.37,178.03,49,0,0,0,253,2026-09-25
demo-costa,2026-10-13,Forecast,77,27,0,0,59,18,0.55,12842.64,166.79,25,0,0,0,131,2026-09-25
demo-centro,2026-10-14,Forecast,140,49,0,0,123,17,0.6364,23418.04,167.27,46,0,0,0,238,2026-09-25
demo-costa,2026-10-14,Forecast,75,26,0,0,50,25,0.5357,12575.56,167.67,25,0,0,0,128,2026-09-25
demo-centro,2026-10-15,Forecast,139,49,0,0,92,47,0.6318,25551.83,183.83,46,0,0,0,236,2026-09-25
demo-costa,2026-10-15,Forecast,68,24,0,0,55,13,0.4857,10728.11,157.77,22,0,0,0,116,2026-09-25
demo-centro,2026-10-16,Forecast,149,52,0,0,101,48,0.6773,27250.79,182.89,49,0,0,0,253,2026-09-25
demo-costa,2026-10-16,Forecast,78,27,0,0,68,10,0.5571,12780.39,163.85,26,0,0,0,133,2026-09-25
demo-centro,2026-10-17,Forecast,143,50,0,0,122,21,0.65,24124.79,168.7,47,0,0,0,243,2026-09-25
demo-costa,2026-10-17,Forecast,87,30,0,0,66,21,0.6214,14128.83,162.4,29,0,0,0,148,2026-09-25
demo-centro,2026-10-18,Forecast,120,42,0,0,99,21,0.5455,21215.04,176.79,40,0,0,0,204,2026-09-25
demo-costa,2026-10-18,Forecast,70,24,0,0,48,22,0.5,10908.63,155.84,23,0,0,0,119,2026-09-25
demo-centro,2026-10-19,Forecast,127,44,0,0,94,33,0.5773,22743.49,179.08,42,0,0,0,216,2026-09-25
demo-costa,2026-10-19,Forecast,76,27,0,0,52,24,0.5429,12376.76,162.85,25,0,0,0,129,2026-09-25
demo-centro,2026-10-20,Forecast,131,46,0,0,99,32,0.5955,24016.35,183.33,43,0,0,0,223,2026-09-25
demo-costa,2026-10-20,Forecast,71,25,0,0,55,16,0.5071,11579.46,163.09,23,0,0,0,121,2026-09-25
demo-centro,2026-10-21,Forecast,123,43,0,0,81,42,0.5591,21388.25,173.89,41,0,0,0,209,2026-09-25
demo-costa,2026-10-21,Forecast,60,21,0,0,52,8,0.4286,9547.73,159.13,20,0,0,0,102,2026-09-25
demo-centro,2026-10-22,Forecast,127,44,0,0,91,36,0.5773,23121.32,182.06,42,0,0,0,216,2026-09-25
demo-costa,2026-10-22,Forecast,70,24,0,0,47,23,0.5,11436.18,163.37,23,0,0,0,119,2026-09-25
demo-centro,2026-10-23,Forecast,147,51,0,0,120,27,0.6682,24830.83,168.92,49,0,0,0,250,2026-09-25
demo-costa,2026-10-23,Forecast,77,27,0,0,57,20,0.55,12553.74,163.04,25,0,0,0,131,2026-09-25
demo-centro,2026-10-24,Forecast,135,47,0,0,96,39,0.6136,24217.9,179.39,45,0,0,0,230,2026-09-25
demo-costa,2026-10-24,Forecast,74,26,0,0,66,8,0.5286,12050.27,162.84,24,0,0,0,126,2026-09-25
demo-centro,2026-10-25,Forecast,111,39,0,0,84,27,0.5045,20209.34,182.07,37,0,0,0,189,2026-09-25
demo-costa,2026-10-25,Forecast,60,21,0,0,40,20,0.4286,9644.56,160.74,20,0,0,0,102,2026-09-25
demo-centro,2026-10-26,Forecast,124,43,0,0,91,33,0.5636,22409.45,180.72,41,0,0,0,211,2026-09-25
demo-costa,2026-10-26,Forecast,62,22,0,0,46,16,0.4429,9469.78,152.74,20,0,0,0,105,2026-09-25
demo-centro,2026-10-27,Forecast,112,39,0,0,97,15,0.5091,19965.42,178.26,37,0,0,0,190,2026-09-25
demo-costa,2026-10-27,Forecast,67,23,0,0,50,17,0.4786,10320.65,154.04,22,0,0,0,114,2026-09-25
demo-centro,2026-10-28,Forecast,119,42,0,0,80,39,0.5409,20545.12,172.65,39,0,0,0,202,2026-09-25
demo-costa,2026-10-28,Forecast,55,19,0,0,36,19,0.3929,8586.93,156.13,18,0,0,0,94,2026-09-25
demo-centro,2026-10-29,Forecast,110,38,0,0,73,37,0.5,19056.89,173.24,36,0,0,0,187,2026-09-25
demo-costa,2026-10-29,Forecast,71,25,0,0,53,18,0.5071,11732.03,165.24,23,0,0,0,121,2026-09-25
demo-centro,2026-10-30,Forecast,126,44,0,0,89,37,0.5727,21748.39,172.61,42,0,0,0,214,2026-09-25
demo-costa,2026-10-30,Forecast,66,23,0,0,59,7,0.4714,10519.54,159.39,22,0,0,0,112,2026-09-25
demo-centro,2026-10-31,Forecast,117,41,0,0,77,40,0.5318,19819.7,169.4,39,0,0,0,199,2026-09-25
demo-costa,2026-10-31,Forecast,64,22,0,0,42,22,0.4571,10259.29,160.3,21,0,0,0,109,2026-09-25
