hotel,fecha,fecha_reporte,concepto,dia,mes,anio
demo-centro,2026-08-15,2026-08-16,Food And Beverage Revenue,6636.53,92550.91,1404404.54
demo-centro,2026-08-15,2026-08-16,Other Revenue,930.49,0,0
demo-costa,2026-08-15,2026-08-16,Total Rooms in Hotel,140,2100,31780
demo-costa,2026-08-15,2026-08-16,Rooms Occupied minus House Use,73,961,20440
demo-costa,2026-08-15,2026-08-16,Room Revenue,11332.25,148231.16,3330763.0
demo-costa,2026-08-15,2026-08-16,Total Revenue,14415.87,191857.74,4256557.79
demo-costa,2026-08-15,2026-08-16,Food And Beverage Revenue,2743.66,39179.65,825871.9
demo-costa,2026-08-15,2026-08-16,Other Revenue,339.97,0,0
demo-centro,2026-08-16,2026-08-17,Total Rooms in Hotel,220,3520,50160
demo-centro,2026-08-16,2026-08-17,Rooms Occupied minus House Use,126,2470,33271
demo-centro,2026-08-16,2026-08-17,Room Revenue,22239.01,428184.13,5724751.03
demo-centro,2026-08-16,2026-08-17,Total Revenue,29466.43,540140.82,7307458.36
demo-centro,2026-08-16,2026-08-17,Food And Beverage Revenue,6560.25,99111.17,1410964.8
demo-centro,2026-08-16,2026-08-17,Other Revenue,667.17,0,0
demo-costa,2026-08-16,2026-08-17,Total Rooms in Hotel,140,2240,31920
demo-costa,2026-08-16,2026-08-17,Rooms Occupied minus House Use,38,999,20478
demo-costa,2026-08-16,2026-08-17,Room Revenue,6027.38,154258.53,3336790.37
demo-costa,2026-08-16,2026-08-17,Total Revenue,7956.22,199813.96,4264514.0
demo-costa,2026-08-16,2026-08-17,Food And Beverage Revenue,1748.02,40927.67,827619.92
demo-costa,2026-08-16,2026-08-17,Other Revenue,180.82,0,0
demo-centro,2026-08-17,2026-08-18,Total Rooms in Hotel,220,3740,50380
demo-centro,2026-08-17,2026-08-18,Rooms Occupied minus House Use,142,2612,33413
demo-centro,2026-08-17,2026-08-18,Room Revenue,24267.17,452451.3,5749018.2
demo-centro,2026-08-17,2026-08-18,Total Revenue,31558.59,571699.41,7339016.95
demo-centro,2026-08-17,2026-08-18,Food And Beverage Revenue,6563.41,105674.57,1417528.2
demo-centro,2026-08-17,2026-08-18,Other Revenue,728.01,0,0
demo-costa,2026-08-17,2026-08-18,Total Rooms in Hotel,140,2380,32060
demo-costa,2026-08-17,2026-08-18,Rooms Occupied minus House Use,69,1068,20547
demo-costa,2026-08-17,2026-08-18,Room Revenue,10686.49,164945.02,3347476.86
demo-costa,2026-08-17,2026-08-18,Total Revenue,13870.36,213684.32,4278384.36
demo-costa,2026-08-17,2026-08-18,Food And Beverage Revenue,2863.28,43790.95,830483.2
demo-costa,2026-08-17,2026-08-18,Other Revenue,320.59,0,0
demo-centro,2026-08-18,2026-08-19,Total Rooms in Hotel,220,3960,50600
demo-centro,2026-08-18,2026-08-19,Rooms Occupied minus House Use,160,2772,33573
demo-centro,2026-08-18,2026-08-19,Room Revenue,28513.91,480965.21,5777532.11
demo-centro,2026-08-18,2026-08-19,Total Revenue,37443.56,609142.97,7376460.5
demo-centro,2026-08-18,2026-08-19,Food And Beverage Revenue,8074.23,113748.8,1425602.43
demo-centro,2026-08-18,2026-08-19,Other Revenue,855.42,0,0
demo-costa,2026-08-18,2026-08-19,Total Rooms in Hotel,140,2520,32200
demo-costa,2026-08-18,2026-08-19,Rooms Occupied minus House Use,62,1130,20609
demo-costa,2026-08-18,2026-08-19,Room Revenue,9637.93,174582.95,3357114.79
demo-costa,2026-08-18,2026-08-19,Total Revenue,12022.58,225706.9,4290406.94
demo-costa,2026-08-18,2026-08-19,Food And Beverage Revenue,2095.51,45886.46,832578.71
demo-costa,2026-08-18,2026-08-19,Other Revenue,289.14,0,0
demo-centro,2026-08-19,2026-08-20,Total Rooms in Hotel,220,4180,50820
demo-centro,2026-08-19,2026-08-20,Rooms Occupied minus House Use,172,2944,33745
demo-centro,2026-08-19,2026-08-20,Room Revenue,29567.03,510532.24,5807099.14
demo-centro,2026-08-19,2026-08-20,Total Revenue,38167.36,647310.33,7414627.87
demo-centro,2026-08-19,2026-08-20,Food And Beverage Revenue,7713.32,121462.12,1433315.75
demo-centro,2026-08-19,2026-08-20,Other Revenue,887.01,0,0
demo-costa,2026-08-19,2026-08-20,Total Rooms in Hotel,140,2660,32340
demo-costa,2026-08-19,2026-08-20,Rooms Occupied minus House Use,71,1201,20680
demo-costa,2026-08-19,2026-08-20,Room Revenue,11184.12,185767.07,3368298.92
demo-costa,2026-08-19,2026-08-20,Total Revenue,14037.45,239744.35,4304444.39
demo-costa,2026-08-19,2026-08-20,Food And Beverage Revenue,2517.81,48404.27,835096.51
demo-costa,2026-08-19,2026-08-20,Other Revenue,335.52,0,0
demo-centro,2026-08-20,2026-08-21,Total Rooms in Hotel,220,4400,51040
demo-centro,2026-08-20,2026-08-21,Rooms Occupied minus House Use,152,3096,33897
demo-centro,2026-08-20,2026-08-21,Room Revenue,26506.74,537038.98,5833605.88
demo-centro,2026-08-20,2026-08-21,Total Revenue,34642.1,681952.43,7449269.97
demo-centro,2026-08-20,2026-08-21,Food And Beverage Revenue,7340.16,128802.28,1440655.91
demo-centro,2026-08-20,2026-08-21,Other Revenue,795.2,0,0
demo-costa,2026-08-20,2026-08-21,Total Rooms in Hotel,140,2800,32480
demo-costa,2026-08-20,2026-08-21,Rooms Occupied minus House Use,56,1257,20736
demo-costa,2026-08-20,2026-08-21,Room Revenue,8619.71,194386.78,3376918.62
demo-costa,2026-08-20,2026-08-21,Total Revenue,10874.43,250618.78,4315318.82
demo-costa,2026-08-20,2026-08-21,Food And Beverage Revenue,1996.13,50400.4,837092.64
demo-costa,2026-08-20,2026-08-21,Other Revenue,258.59,0,0
demo-centro,2026-08-21,2026-08-22,Total Rooms in Hotel,220,4620,51260
demo-centro,2026-08-21,2026-08-22,Rooms Occupied minus House Use,154,3250,34051
demo-centro,2026-08-21,2026-08-22,Room Revenue,25295.22,562334.2,5858901.1
demo-centro,2026-08-21,2026-08-22,Total Revenue,32607.74,714560.17,7481877.71
demo-centro,2026-08-21,2026-08-22,Food And Beverage Revenue,6553.66,135355.94,1447209.57
demo-centro,2026-08-21,2026-08-22,Other Revenue,758.86,0,0
demo-costa,2026-08-21,2026-08-22,Total Rooms in Hotel,140,2940,32620
demo-costa,2026-08-21,2026-08-22,Rooms Occupied minus House Use,69,1326,20805
demo-costa,2026-08-21,2026-08-22,Room Revenue,10599.59,204986.37,3387518.21
demo-costa,2026-08-21,2026-08-22,Total Revenue,13423.12,264041.9,4328741.94
demo-costa,2026-08-21,2026-08-22,Food And Beverage Revenue,2505.54,52905.94,839598.18
demo-costa,2026-08-21,2026-08-22,Other Revenue,317.99,0,0
demo-centro,2026-08-22,2026-08-23,Total Rooms in Hotel,220,4840,51480
demo-centro,2026-08-22,2026-08-23,Rooms Occupied minus House Use,174,3424,34225
demo-centro,2026-08-22,2026-08-23,Room Revenue,31392.17,593726.37,5890293.27
demo-centro,2026-08-22,2026-08-23,Total Revenue,39231.45,753791.62,7521109.16
demo-centro,2026-08-22,2026-08-23,Food And Beverage Revenue,6897.52,142253.46,1454107.09
demo-centro,2026-08-22,2026-08-23,Other Revenue,941.76,0,0
demo-costa,2026-08-22,2026-08-23,Total Rooms in Hotel,140,3080,32760
demo-costa,2026-08-22,2026-08-23,Rooms Occupied minus House Use,62,1388,20867
demo-costa,2026-08-22,2026-08-23,Room Revenue,9442.87,214429.24,3396961.09
demo-costa,2026-08-22,2026-08-23,Total Revenue,11811.23,275853.13,4340553.17
demo-costa,2026-08-22,2026-08-23,Food And Beverage Revenue,2085.07,54991.01,841683.25
demo-costa,2026-08-22,2026-08-23,Other Revenue,283.29,0,0
demo-centro,2026-08-23,2026-08-24,Total Rooms in Hotel,220,5060,51700
demo-centro,2026-08-23,2026-08-24,Rooms Occupied minus House Use,137,3561,34362
demo-centro,2026-08-23,2026-08-24,Room Revenue,22986.52,616712.89,5913279.79
demo-centro,2026-08-23,2026-08-24,Total Revenue,30049.31,783840.93,7551158.47
demo-centro,2026-08-23,2026-08-24,Food And Beverage Revenue,6373.2,148626.66,1460480.29
demo-centro,2026-08-23,2026-08-24,Other Revenue,689.6,0,0
demo-costa,2026-08-23,2026-08-24,Total Rooms in Hotel,140,3220,32900
demo-costa,2026-08-23,2026-08-24,Rooms Occupied minus House Use,54,1442,20921
demo-costa,2026-08-23,2026-08-24,Room Revenue,8579.1,223008.35,3405540.19
demo-costa,2026-08-23,2026-08-24,Total Revenue,11273.67,287126.8,4351826.84
demo-costa,2026-08-23,2026-08-24,Food And Beverage Revenue,2437.19,57428.2,844120.44
demo-costa,2026-08-23,2026-08-24,Other Revenue,257.37,0,0
demo-centro,2026-08-24,2026-08-25,Total Rooms in Hotel,220,5280,51920
demo-centro,2026-08-24,2026-08-25,Rooms Occupied minus House Use,136,3697,34498
demo-centro,2026-08-24,2026-08-25,Room Revenue,23147.05,639859.94,5936426.84
demo-centro,2026-08-24,2026-08-25,Total Revenue,29019.11,812860.05,7580177.59
demo-centro,2026-08-24,2026-08-25,Food And Beverage Revenue,5177.65,153804.31,1465657.94
demo-centro,2026-08-24,2026-08-25,Other Revenue,694.41,0,0
demo-costa,2026-08-24,2026-08-25,Total Rooms in Hotel,140,3360,33040
demo-costa,2026-08-24,2026-08-25,Rooms Occupied minus House Use,58,1500,20979
demo-costa,2026-08-24,2026-08-25,Room Revenue,9121.21,232129.56,3414661.4
demo-costa,2026-08-24,2026-08-25,Total Revenue,11751.57,298878.37,4363578.41
demo-costa,2026-08-24,2026-08-25,Food And Beverage Revenue,2356.72,59784.92,846477.17
demo-costa,2026-08-24,2026-08-25,Other Revenue,273.64,0,0
demo-centro,2026-08-25,2026-08-26,Total Rooms in Hotel,220,5500,52140
demo-centro,2026-08-25,2026-08-26,Rooms Occupied minus House Use,139,3836,34637
demo-centro,2026-08-25,2026-08-26,Room Revenue,24164.63,664024.56,5960591.46
demo-centro,2026-08-25,2026-08-26,Total Revenue,30807.79,843667.84,7610985.38
demo-centro,2026-08-25,2026-08-26,Food And Beverage Revenue,5918.23,159722.54,1471576.17
demo-centro,2026-08-25,2026-08-26,Other Revenue,724.94,0,0
demo-costa,2026-08-25,2026-08-26,Total Rooms in Hotel,140,3500,33180
demo-costa,2026-08-25,2026-08-26,Rooms Occupied minus House Use,73,1573,21052
demo-costa,2026-08-25,2026-08-26,Room Revenue,11530.28,243659.84,3426191.68
demo-costa,2026-08-25,2026-08-26,Total Revenue,14675.83,313554.2,4378254.25
demo-costa,2026-08-25,2026-08-26,Food And Beverage Revenue,2799.64,62584.57,849276.81
demo-costa,2026-08-25,2026-08-26,Other Revenue,345.91,0,0
demo-centro,2026-08-26,2026-08-27,Total Rooms in Hotel,220,5720,52360
demo-centro,2026-08-26,2026-08-27,Rooms Occupied minus House Use,140,3976,34777
demo-centro,2026-08-26,2026-08-27,Room Revenue,23063.12,687087.68,5983654.58
demo-centro,2026-08-26,2026-08-27,Total Revenue,30154.05,873821.89,7641139.43
demo-centro,2026-08-26,2026-08-27,Food And Beverage Revenue,6399.04,166121.57,1477975.21
demo-centro,2026-08-26,2026-08-27,Other Revenue,691.89,0,0
demo-costa,2026-08-26,2026-08-27,Total Rooms in Hotel,140,3640,33320
demo-costa,2026-08-26,2026-08-27,Rooms Occupied minus House Use,56,1629,21108
demo-costa,2026-08-26,2026-08-27,Room Revenue,8242.28,251902.12,3434433.97
demo-costa,2026-08-26,2026-08-27,Total Revenue,10457.48,324011.68,4388711.73
demo-costa,2026-08-26,2026-08-27,Food And Beverage Revenue,1967.93,64552.5,851244.74
demo-costa,2026-08-26,2026-08-27,Other Revenue,247.27,0,0
demo-centro,2026-08-27,2026-08-28,Total Rooms in Hotel,220,5940,52580
demo-centro,2026-08-27,2026-08-28,Rooms Occupied minus House Use,155,4131,34932
demo-centro,2026-08-27,2026-08-28,Room Revenue,28018.85,715106.54,6011673.44
demo-centro,2026-08-27,2026-08-28,Total Revenue,36973.95,910795.84,7678113.38
demo-centro,2026-08-27,2026-08-28,Food And Beverage Revenue,8114.53,174236.11,1486089.74
demo-centro,2026-08-27,2026-08-28,Other Revenue,840.57,0,0
demo-costa,2026-08-27,2026-08-28,Total Rooms in Hotel,140,3780,33460
demo-costa,2026-08-27,2026-08-28,Rooms Occupied minus House Use,58,1687,21166
demo-costa,2026-08-27,2026-08-28,Room Revenue,8606.51,260508.64,3443040.48
demo-costa,2026-08-27,2026-08-28,Total Revenue,11142.35,335154.04,4399854.08
demo-costa,2026-08-27,2026-08-28,Food And Beverage Revenue,2277.64,66830.14,853522.39
demo-costa,2026-08-27,2026-08-28,Other Revenue,258.2,0,0
demo-centro,2026-08-28,2026-08-29,Total Rooms in Hotel,220,6160,52800
demo-centro,2026-08-28,2026-08-29,Rooms Occupied minus House Use,169,4300,35101
demo-centro,2026-08-28,2026-08-29,Room Revenue,29702.27,744808.81,6041375.71
demo-centro,2026-08-28,2026-08-29,Total Revenue,38690.59,949486.43,7716803.97
demo-centro,2026-08-28,2026-08-29,Food And Beverage Revenue,8097.25,182333.36,1494186.99
demo-centro,2026-08-28,2026-08-29,Other Revenue,891.07,0,0
demo-costa,2026-08-28,2026-08-29,Total Rooms in Hotel,140,3920,33600
demo-costa,2026-08-28,2026-08-29,Rooms Occupied minus House Use,60,1747,21226
demo-costa,2026-08-28,2026-08-29,Room Revenue,9176.2,269684.84,3452216.68
demo-costa,2026-08-28,2026-08-29,Total Revenue,11812.83,346966.87,4411666.91
demo-costa,2026-08-28,2026-08-29,Food And Beverage Revenue,2361.34,69191.48,855883.73
demo-costa,2026-08-28,2026-08-29,Other Revenue,275.29,0,0
demo-centro,2026-08-29,2026-08-30,Total Rooms in Hotel,220,6380,53020
demo-centro,2026-08-29,2026-08-30,Rooms Occupied minus House Use,170,4470,35271
demo-centro,2026-08-29,2026-08-30,Room Revenue,28068.78,772877.59,6069444.49
demo-centro,2026-08-29,2026-08-30,Total Revenue,35442.57,984928.99,7752246.53
demo-centro,2026-08-29,2026-08-30,Food And Beverage Revenue,6531.72,188865.07,1500718.71
demo-centro,2026-08-29,2026-08-30,Other Revenue,842.06,0,0
demo-costa,2026-08-29,2026-08-30,Total Rooms in Hotel,140,4060,33740
demo-costa,2026-08-29,2026-08-30,Rooms Occupied minus House Use,73,1820,21299
demo-costa,2026-08-29,2026-08-30,Room Revenue,11600.82,281285.66,3463817.51
demo-costa,2026-08-29,2026-08-30,Total Revenue,15407.18,362374.05,4427074.09
demo-costa,2026-08-29,2026-08-30,Food And Beverage Revenue,3458.33,72649.81,859342.06
demo-costa,2026-08-29,2026-08-30,Other Revenue,348.02,0,0
demo-centro,2026-08-30,2026-08-31,Total Rooms in Hotel,220,6600,53240
demo-centro,2026-08-30,2026-08-31,Rooms Occupied minus House Use,139,4609,35410
demo-centro,2026-08-30,2026-08-31,Room Revenue,23335.8,796213.39,6092780.29
demo-centro,2026-08-30,2026-08-31,Total Revenue,30603.76,1015532.75,7782850.29
demo-centro,2026-08-30,2026-08-31,Food And Beverage Revenue,6567.89,195432.96,1507286.6
demo-centro,2026-08-30,2026-08-31,Other Revenue,700.07,0,0
demo-costa,2026-08-30,2026-08-31,Total Rooms in Hotel,140,4200,33880
demo-costa,2026-08-30,2026-08-31,Rooms Occupied minus House Use,57,1877,21356
demo-costa,2026-08-30,2026-08-31,Room Revenue,9133.27,290418.93,3472950.78
demo-costa,2026-08-30,2026-08-31,Total Revenue,11371.87,373745.92,4438445.96
demo-costa,2026-08-30,2026-08-31,Food And Beverage Revenue,1964.6,74614.42,861306.66
demo-costa,2026-08-30,2026-08-31,Other Revenue,274.0,0,0
demo-centro,2026-08-31,2026-09-01,Total Rooms in Hotel,220,6820,53460
demo-centro,2026-08-31,2026-09-01,Rooms Occupied minus House Use,137,4746,35547
demo-centro,2026-08-31,2026-09-01,Room Revenue,23571.56,819784.95,6116351.85
demo-centro,2026-08-31,2026-09-01,Total Revenue,30344.13,1045876.88,7813194.42
demo-centro,2026-08-31,2026-09-01,Food And Beverage Revenue,6065.42,201498.39,1513352.02
demo-centro,2026-08-31,2026-09-01,Other Revenue,707.15,0,0
demo-costa,2026-08-31,2026-09-01,Total Rooms in Hotel,140,4340,34020
demo-costa,2026-08-31,2026-09-01,Rooms Occupied minus House Use,65,1942,21421
demo-costa,2026-08-31,2026-09-01,Room Revenue,10257.36,300676.3,3483208.14
demo-costa,2026-08-31,2026-09-01,Total Revenue,13101.53,386847.45,4451547.49
demo-costa,2026-08-31,2026-09-01,Food And Beverage Revenue,2536.45,77150.86,863843.11
demo-costa,2026-08-31,2026-09-01,Other Revenue,307.72,0,0
demo-centro,2026-09-01,2026-09-02,Total Rooms in Hotel,220,220,53680
demo-centro,2026-09-01,2026-09-02,Rooms Occupied minus House Use,178,178,35725
demo-centro,2026-09-01,2026-09-02,Room Revenue,30305.0,30305.0,6146656.84
demo-centro,2026-09-01,2026-09-02,Total Revenue,38795.39,38795.39,7851989.81
demo-centro,2026-09-01,2026-09-02,Food And Beverage Revenue,7581.24,7581.24,1520933.26
demo-centro,2026-09-01,2026-09-02,Other Revenue,909.15,0,0
demo-costa,2026-09-01,2026-09-02,Total Rooms in Hotel,140,140,34160
demo-costa,2026-09-01,2026-09-02,Rooms Occupied minus House Use,73,73,21494
demo-costa,2026-09-01,2026-09-02,Room Revenue,11224.89,11224.89,3494433.03
demo-costa,2026-09-01,2026-09-02,Total Revenue,14896.31,14896.31,4466443.8
demo-costa,2026-09-01,2026-09-02,Food And Beverage Revenue,3334.67,3334.67,867177.78
demo-costa,2026-09-01,2026-09-02,Other Revenue,336.75,0,0
demo-centro,2026-09-02,2026-09-03,Total Rooms in Hotel,220,440,53900
demo-centro,2026-09-02,2026-09-03,Rooms Occupied minus House Use,180,358,35905
demo-centro,2026-09-02,2026-09-03,Room Revenue,30479.27,60784.26,6177136.11
demo-centro,2026-09-02,2026-09-03,Total Revenue,40239.61,79035.0,7892229.42
demo-centro,2026-09-02,2026-09-03,Food And Beverage Revenue,8845.97,16427.21,1529779.23
demo-centro,2026-09-02,2026-09-03,Other Revenue,914.38,0,0
demo-costa,2026-09-02,2026-09-03,Total Rooms in Hotel,140,280,34300
demo-costa,2026-09-02,2026-09-03,Rooms Occupied minus House Use,75,148,21569
demo-costa,2026-09-02,2026-09-03,Room Revenue,11909.15,23134.04,3506342.18
demo-costa,2026-09-02,2026-09-03,Total Revenue,15586.14,30482.45,4482029.94
demo-costa,2026-09-02,2026-09-03,Food And Beverage Revenue,3319.72,6654.39,870497.5
demo-costa,2026-09-02,2026-09-03,Other Revenue,357.27,0,0
demo-centro,2026-09-03,2026-09-04,Total Rooms in Hotel,220,660,54120
demo-centro,2026-09-03,2026-09-04,Rooms Occupied minus House Use,176,534,36081
demo-centro,2026-09-03,2026-09-04,Room Revenue,31678.12,92462.38,6208814.23
demo-centro,2026-09-03,2026-09-04,Total Revenue,40275.01,119310.01,7932504.43
demo-centro,2026-09-03,2026-09-04,Food And Beverage Revenue,7646.54,24073.75,1537425.77
demo-centro,2026-09-03,2026-09-04,Other Revenue,950.34,0,0
demo-costa,2026-09-03,2026-09-04,Total Rooms in Hotel,140,420,34440
demo-costa,2026-09-03,2026-09-04,Rooms Occupied minus House Use,71,219,21640
demo-costa,2026-09-03,2026-09-04,Room Revenue,11680.17,34814.21,3518022.35
demo-costa,2026-09-03,2026-09-04,Total Revenue,14522.85,45005.3,4496552.8
demo-costa,2026-09-03,2026-09-04,Food And Beverage Revenue,2492.28,9146.67,872989.78
demo-costa,2026-09-03,2026-09-04,Other Revenue,350.41,0,0
demo-centro,2026-09-04,2026-09-05,Total Rooms in Hotel,220,880,54340
demo-centro,2026-09-04,2026-09-05,Rooms Occupied minus House Use,204,738,36285
demo-centro,2026-09-04,2026-09-05,Room Revenue,36436.12,128898.5,6245250.35
demo-centro,2026-09-04,2026-09-05,Total Revenue,45368.68,164678.69,7977873.11
demo-centro,2026-09-04,2026-09-05,Food And Beverage Revenue,7839.48,31913.23,1545265.25
demo-centro,2026-09-04,2026-09-05,Other Revenue,1093.08,0,0
demo-costa,2026-09-04,2026-09-05,Total Rooms in Hotel,140,560,34580
demo-costa,2026-09-04,2026-09-05,Rooms Occupied minus House Use,89,308,21729
demo-costa,2026-09-04,2026-09-05,Room Revenue,14290.29,49104.5,3532312.64
demo-costa,2026-09-04,2026-09-05,Total Revenue,18632.72,63638.03,4515185.52
demo-costa,2026-09-04,2026-09-05,Food And Beverage Revenue,3913.72,13060.39,876903.5
demo-costa,2026-09-04,2026-09-05,Other Revenue,428.71,0,0
demo-centro,2026-09-05,2026-09-06,Total Rooms in Hotel,220,1100,54560
demo-centro,2026-09-05,2026-09-06,Rooms Occupied minus House Use,190,928,36475
demo-centro,2026-09-05,2026-09-06,Room Revenue,34719.13,163617.63,6279969.48
demo-centro,2026-09-05,2026-09-06,Total Revenue,43098.55,207777.25,8020971.66
demo-centro,2026-09-05,2026-09-06,Food And Beverage Revenue,7337.85,39251.09,1552603.1
demo-centro,2026-09-05,2026-09-06,Other Revenue,1041.57,0,0
demo-costa,2026-09-05,2026-09-06,Total Rooms in Hotel,140,700,34720
demo-costa,2026-09-05,2026-09-06,Rooms Occupied minus House Use,83,391,21812
demo-costa,2026-09-05,2026-09-06,Room Revenue,12439.01,61543.51,3544751.65
demo-costa,2026-09-05,2026-09-06,Total Revenue,16314.2,79952.23,4531499.72
demo-costa,2026-09-05,2026-09-06,Food And Beverage Revenue,3502.03,16562.42,880405.53
demo-costa,2026-09-05,2026-09-06,Other Revenue,373.17,0,0
demo-centro,2026-09-06,2026-09-07,Total Rooms in Hotel,220,1320,54780
demo-centro,2026-09-06,2026-09-07,Rooms Occupied minus House Use,159,1087,36634
demo-centro,2026-09-06,2026-09-07,Room Revenue,26511.05,190128.68,6306480.52
